title,link,category,description,telephone,address,roadAddress,mapx,mapy,dong,category_keyword
큐브이스케이프 홍대점,http://www.cubeescape.co.kr/,방탈출카페,,,서울특별시 마포구 서교동 355-15 무광빌딩 4층,서울특별시 마포구 양화로16길 15 무광빌딩 4층,1269206197,375534368,신수동,방탈출
키이스케이프 홍대,https://hongdae-keyescape.vercel.app/,방탈출카페,,,서울특별시 마포구 서교동 408-27 라꼼마빌딩 지하1층,서울특별시 마포구 어울마당로 44-1 라꼼마빌딩 지하1층,1269209115,375489507,신수동,방탈출
카툰플러스 만화<b>카페</b>,https://noti.tabling.co.kr/link/details?restaurant_idx=12125,오락시설>만화방,,,서울특별시 마포구 서교동 357-5 B1 극장 전층,서울특별시 마포구 양화로16길 29 B1 극장 전층,1269211864,375531991,신수동,보드게임카페
홈즈앤루팡 <b>보드게임카페</b> 홍대점,http://holmeslupin.co.kr/bbs/content.php?co_id=main,"스포츠,오락>보드카페",,,서울특별시 마포구 서교동 356-3 5층,서울특별시 마포구 홍익로3길 8 5층,1269221472,375541760,신수동,보드게임카페
<b>보드게임카페</b> 더조커 홍대점,https://blog.naver.com/wnsgur6314/224257737807,"스포츠,오락>보드카페",,,서울특별시 마포구 서교동 366-24 2층 보드게임카페 더조커 홍대점,서울특별시 마포구 잔다리로2길 19 2층 보드게임카페 더조커 홍대점,1269209710,375517301,신수동,보드게임카페
더홀릭<b>보드게임카페</b> 홍대점,https://www.instagram.com/theholic.boardgame/,"스포츠,오락>보드카페",,,서울특별시 마포구 서교동 364-26 4층,서울특별시 마포구 와우산로21길 31 4층,1269221246,375522078,신수동,보드게임카페
마루당구클럽,,"스포츠,오락>당구장",,,"서울특별시 마포구 신수동 47-17 4층(, 우리빌딩)","서울특별시 마포구 독막로 230 4층(신수동, 우리빌딩)",1269390128,375469667,신수동,당구장
서강<b>당구장</b>,,"스포츠,오락>당구장",,,서울특별시 마포구 신수동 63-8 지층,서울특별시 마포구 백범로 29 지층,1269377226,375521189,신수동,당구장
성화,,"스포츠,오락>당구장",,,서울특별시 마포구 구수동 68-24 2층,서울특별시 마포구 토정로 190 2층,1269320306,375452668,신수동,당구장
카툰플러스 <b>만화카페</b>,https://noti.tabling.co.kr/link/details?restaurant_idx=12125,오락시설>만화방,,,서울특별시 마포구 서교동 357-5 B1 극장 전층,서울특별시 마포구 양화로16길 29 B1 극장 전층,1269211864,375531991,신수동,만화카페
놀숲 프리미엄 홍대점,https://www.instagram.com/nolsoop_hongdae,"스포츠,오락>만화방",,,서울특별시 마포구 서교동 364-26 A동 2층,서울특별시 마포구 와우산로21길 31 A동 2층,1269221246,375522078,신수동,만화카페
아키바코믹스,https://x.com/akibacomics1110?s=21,오락시설>만화방,,,서울특별시 마포구 서교동 343-11 1층,서울특별시 마포구 와우산로23길 8 1층,1269246705,375534271,신수동,만화카페
피넛키즈룸,https://www.instagram.com/peanut_kidsroom,"키즈카페,실내놀이터",,,서울특별시 마포구 신수동 35-8 4층,서울특별시 마포구 백범로10길 26 4층,1269397607,375482359,신수동,키즈카페
거인의정원,https://www.instagram.com/gt__garden,"키즈카페,실내놀이터",,,서울특별시 마포구 현석동 1-9 E동 1층,서울특별시 마포구 토정로 206 E동 1층,1269336213,375449812,신수동,키즈카페
더블플레이치킨 홍대2호점,https://www.instagram.com/doubleplay_chicken/,"음식점>치킨,닭강정",,,서울특별시 마포구 동교동 201-6 지하1층,서울특별시 마포구 동교로 187 지하1층,1269219844,375572033,신수동,스크린야구
스트라이크존 홍대역구장,https://map.naver.com/local/siteview.nhn?code=874431932,스포츠시설>스크린야구장,,,서울특별시 마포구 서교동 344-6 지하1층,서울특별시 마포구 와우산로23길 9 지하1층,1269244962,375533231,신수동,스크린야구
지코인 코인<b>노래방</b> 서강대점,,오락시설>노래방,,,서울특별시 마포구 신수동 81-59 3층 지코인노래연습장,서울특별시 마포구 서강로16길 69 3층 지코인노래연습장,1269372114,375514071,신수동,노래방
가야노래타운,,"스포츠,오락>노래방",,,서울특별시 마포구 구수동 57-3 지하,서울특별시 마포구 창전로 38 지하,1269321818,375457591,신수동,노래방
팡팡노래연습장,,"스포츠,오락>노래방",,,서울특별시 마포구 신수동 181-2,서울특별시 마포구 독막로 210,1269369656,375471347,신수동,노래방
썸데이<b>노래방</b>,,"스포츠,오락>노래방",,,서울특별시 마포구 구수동 68-24,서울특별시 마포구 토정로 190,1269320430,375452640,신수동,노래방
레드포스PC아레나 서강대점,,"스포츠,오락>PC방",,,서울특별시 마포구 신수동 81-136 1층,서울특별시 마포구 백범로 28 1층,1269369859,375520574,신수동,PC방
코지PC카페,,"스포츠,오락>PC방",,,서울특별시 마포구 신수동 81-59 지하1층,서울특별시 마포구 서강로16길 69 지하1층,1269372031,375513622,신수동,PC방
홍대24시불가마사우나,https://www.instagram.com/hongdae_sauna24,"생활,편의>찜질방",,,서울특별시 서대문구 창천동 510-2 쓰리알유시티 상가 B2층,서울특별시 서대문구 신촌로 1 쓰리알유시티 상가 B2층,1269273700,375588454,신수동,찜질방
24시남성사우나,,"생활,편의>목욕,찜질",,,서울특별시 마포구 서교동 355-15 지하1층 101호,서울특별시 마포구 양화로16길 15 지하1층 101호,1269205782,375535033,신수동,찜질방
더클라임 <b>클라이밍</b> 연남점,http://theclimb.co.kr/,"스포츠,오락>암벽등반",,,서울특별시 마포구 동교동 167-2 3층,서울특별시 마포구 양화로 186 3층,1269258931,375576685,신수동,클라이밍
포닐,https://www.instagram.com/fournil_seoul,"카페,디저트>베이커리",,,서울특별시 마포구 신수동 93-211 C동 1층,서울특별시 마포구 광성로 41-3 C동 1층,1269374655,375500414,신수동,카페
스타벅스 서강대점,http://www.starbucks.co.kr/,"카페,디저트>카페",,,서울특별시 마포구 신수동 63-14,서울특별시 마포구 백범로 23 (신수동),1269378262,375524584,신수동,카페
파리바게뜨 광흥창역점,https://www.paris.co.kr/,"카페,디저트>베이커리",,,서울특별시 마포구 구수동 55 6호선 광흥창역 4번출구 뒤쪽 20M,서울특별시 마포구 독막로 172 6호선 광흥창역 4번출구 뒤쪽 20M,1269327801,375471731,신수동,카페
비로소커피,https://smartstore.naver.com/birosocompany,"음식점>카페,디저트",,,서울특별시 마포구 신수동 85-19,서울특별시 마포구 광성로6길 42,1269392308,375481361,신수동,카페
파리바게뜨 서강신수점,https://www.paris.co.kr/,"카페,디저트>베이커리",,,서울특별시 마포구 신수동 88-56 서강대학교 정문 건너편,서울특별시 마포구 광성로 44 서강대학교 정문 건너편,1269378772,375495631,신수동,카페
김숙성 대흥본점,https://catchtable.co.kr/withyou21_2,한식>돼지고기구이,,,서울특별시 마포구 신수동 85-3 1층,서울특별시 마포구 광성로6길 14 1층,1269383674,375492017,신수동,맛집
핵밥 서강대점,https://www.hecbob.com/,음식점>일식>덮밥,,,서울특별시 마포구 신수동 81-54 1층,서울특별시 마포구 백범로 30 1층,1269372492,375519139,신수동,맛집
우이락 서강대점,https://www.instagram.com/wooyirak,음식점>한식,,,서울특별시 마포구 신수동 91-567 지하1층,서울특별시 마포구 광성로 36 지하1층,1269369643,375496991,신수동,맛집
리정원 대흥점,,"한식>육류,고기요리",,,서울특별시 마포구 신수동 36-3 1층,서울특별시 마포구 백범로10길 30 1층,1269399314,375480965,신수동,맛집
물고기집,https://www.instagram.com/fishhouse0407,술집>이자카야,,,서울특별시 마포구 신수동 35-8 1층,서울특별시 마포구 백범로10길 26 1층,1269397607,375482359,신수동,술집
철길부산집 서강대점,https://www.instagram.com/busan_jib,술집>요리주점,,,서울특별시 마포구 신수동 85-15,서울특별시 마포구 광성로6길 34,1269390058,375483752,신수동,술집
하숙바,http://www.instagram.com/hasook_bar,술집>바(BAR),,,서울특별시 마포구 신수동 81-64,서울특별시 마포구 백범로 40-2,1269375162,375510284,신수동,술집
투다리 신수점,https://www.instagram.com/tudari_sinsu,"술집>오뎅,꼬치",,,서울특별시 마포구 신수동 93-214 1층,서울특별시 마포구 광성로 37 1층,1269373853,375499342,신수동,술집
악쓰는하마코인노래연습장 신촌점,,오락시설>노래방,,,"서울특별시 서대문구 창천동 31-45 2층, 3층, 4층","서울특별시 서대문구 연세로 19 2층, 3층, 4층",1269367329,375574335,대흥동,오락실
어썸코인노래연습장 신촌3호점,https://blog.naver.com/awesomecoin,오락시설>노래방,,,서울특별시 서대문구 창천동 52-49 지하 1층,서울특별시 서대문구 연세로7안길 1 지하 1층,1269362516,375577788,대흥동,오락실
어썸코인노래연습장 신촌2호점,https://blog.naver.com/awesomecoin,오락시설>노래방,,,서울특별시 서대문구 창천동 33-20 혜인빌딩 지하1층,서울특별시 서대문구 연세로 29 혜인빌딩 지하1층,1269367761,375582084,대흥동,오락실
스카이락<b>볼링장</b>,,"스포츠,오락>볼링장",,,서울특별시 서대문구 창천동 72-12 테라운드빌딩 8층,서울특별시 서대문구 신촌로 73 테라운드빌딩 8층,1269345270,375563075,대흥동,볼링장
비트포비아 홍대던전3,http://www.xdungeon.net,방탈출카페,,,서울특별시 마포구 서교동 336-1 3층,서울특별시 마포구 와우산로29길 21 3층,1269285773,375549254,대흥동,방탈출
룸익스케이프 올리브점,http://ex-cape.com,방탈출카페,,,서울특별시 서대문구 창천동 52-46 지하 1층,서울특별시 서대문구 연세로9길 25 지하 1층,1269354227,375584618,대흥동,방탈출
홈즈앤루팡 <b>보드게임카페</b> 신촌점,http://holmeslupin.co.kr/bbs/content.php?co_id=main,"스포츠,오락>보드카페",,,서울특별시 서대문구 창천동 18-21 지하1층,서울특별시 서대문구 연세로 12 지하1층,1269370872,375565899,대흥동,보드게임카페
대흥 <b>당구장</b>,https://blog.naver.com/rvf40000,"스포츠,오락>당구장",,,서울특별시 마포구 대흥동 276-1 지하1층 대흥당구장,서울특별시 마포구 백범로 88 지하1층 대흥당구장,1269410950,375479410,대흥동,당구장
태영당구클럽,,"스포츠,오락>당구장",,,서울특별시 마포구 대흥동 660 태영아파트 내 태영종합상가 지하1층,서울특별시 마포구 독막로 266 태영아파트 내 태영종합상가 지하1층,1269428529,375456122,대흥동,당구장
웅지당구클럽,,"스포츠,오락>당구장",,,서울특별시 마포구 대흥동 3-35 웅지빌딩,서울특별시 마포구 대흥로 180 웅지빌딩,1269461322,375550135,대흥동,당구장
딩굴딩굴 알타미라,https://www.instagram.com/ding.gool_ding.gool/,오락시설>만화방,,,서울특별시 마포구 서교동 336-1 지하1층,서울특별시 마포구 와우산로29길 21 지하1층,1269285773,375549254,대흥동,만화카페
하이펀,https://www.instagram.com/hi_fun_kids,"키즈카페,실내놀이터",,,서울특별시 마포구 대흥동 12-27 이대역푸르지오시티 213호,서울특별시 마포구 신촌로 170 이대역푸르지오시티 213호,1269443515,375563496,대흥동,키즈카페
꿀잼키즈룸 마포점,,"키즈카페,실내놀이터",,,서울특별시 마포구 대흥동 18-4 4층 405호,서울특별시 마포구 고산18길 13 4층 405호,1269455166,375538206,대흥동,키즈카페
아이키친 마포점,https://www.instagram.com/ikitchen_mapo,"키즈카페,실내놀이터",,,서울특별시 마포구 대흥동 548 지층,서울특별시 마포구 토정로31길 57-9 지층,1269440155,375435303,대흥동,키즈카페
팔도강산노래연습장,,"스포츠,오락>노래방",,,서울특별시 마포구 대흥동 298,서울특별시 마포구 대흥로 83,1269413400,375475479,대흥동,노래방
태영콘서트<b>노래방</b>,,"스포츠,오락>노래방",,,서울특별시 마포구 대흥동 660 태영아파트,서울특별시 마포구 독막로 266 대흥동태영아파트,1269416854,375446572,대흥동,노래방
둘둘노래연습장,,"스포츠,오락>노래방",,,서울특별시 마포구 대흥동 2-22,서울특별시 마포구 숭문길 209,1269464575,375557615,대흥동,노래방
롤스터 &amp; 앤유 <b>PC방</b>,,"스포츠,오락>PC방",,,서울특별시 서대문구 창천동 18-29 VERTIGO 지하2층,서울특별시 서대문구 연세로 8-1 VERTIGO 지하2층,1269372977,375563312,대흥동,PC방
아이센스리그<b>PC방</b> 신촌본점,,"스포츠,오락>PC방",,,서울특별시 마포구 노고산동 57-12 B2층 아이센스리그PC방 신촌본점,서울특별시 마포구 신촌로 88 B2층 아이센스리그PC방 신촌본점,1269353913,375553733,대흥동,PC방
옵티멈존PC카페 신촌역점,,"스포츠,오락>PC방",,,서울특별시 서대문구 창천동 31-80 지하1층,서울특별시 서대문구 명물길 23 지하1층,1269378779,375580719,대흥동,PC방
스타벅스 서강대흥역점,http://www.starbucks.co.kr/,"카페,디저트>카페",,,서울특별시 마포구 대흥동 119 89-5 (),서울특별시 마포구 백범로 89-4 89-5 (대흥동),1269415587,375482327,대흥동,카페
메가MGC커피 대흥역점,,"카페,디저트>카페",,,서울특별시 마포구 대흥동 260,서울특별시 마포구 백범로 102,1269425128,375474267,대흥동,카페
누오바이탈리아,https://www.instagram.com/nuovaitalia.kr,"카페,디저트>베이커리",,,서울특별시 마포구 대흥동 325-78,서울특별시 마포구 독막로 241,1269407432,375469136,대흥동,카페
